Customer_ID,Customer_Name,Gender,Age,State,City,Bank_Branch,Account_Type,Transaction_ID,Transaction_Date,Transaction_Time,Transaction_Amount,Merchant_ID,Transaction_Type,Merchant_Category,Account_Balance,Transaction_Device,Transaction_Location,Device_Type,Is_Fraud,Transaction_Currency,Customer_Contact,Transaction_Description,Customer_Email
e03110fb-cd1e-4a95-95f2-6ad12cbd1c75,Sara Kohli,Male,54,Maharashtra,Mumbai,Mumbai Branch,Business,f24818de-d5fe-4cc3-a0c8-e3d8971b1dff,29-01-2025,23:27:26,83099.75,e2ae0652-79d6-408e-bb98-2e2b4f05537c,Bill Payment,Entertainment,72750.39,Debit/Credit Card,"Mumbai, Maharashtra",Desktop,1,INR,+9196072XXXXXX,Insurance claim,saraXXXXX@XXXXX.com
1efab659-a403-40bc-a372-458b5e6dc037,Yashasvi Srivastava,Female,64,Uttarakhand,Rishikesh,Rishikesh Branch,Business,3ce07648-c880-43db-8668-d1252376a247,15-01-2025,08:09:33,562.82,fc5c9524-ed34-4806-9ab6-0231ff1c96e8,Credit,Health,98106.65,Mobile Device,"Rishikesh, Uttarakhand",Mobile,1,INR,+9193008XXXXXX,Penalty fee,yashasviXXXX@XXXXX.com
2bba5b3b-b680-496e-9d09-bcca520944f2,Ira Krish,Female,36,Assam,Silchar,Silchar Branch,Savings,7f82b6d0-e8fb-4f12-a727-d60ff12487b3,24-01-2025,02:19:28,18630.53,5c596ab9-2951-4f7b-aec0-49f534363f66,Debit,Health,98974.63,Web Browser,"Silchar, Assam",POS,1,INR,+9197419XXXXXX,Sports equipment,iraXXXX@XXXXXXX.com
c829b7da-19d4-4c8f-a42d-3933c7f0fdd7,Qadim Sharma,Female,33,Tripura,Udaipur,Udaipur Branch,Savings,42d4330c-5a97-4c33-83d3-2373620faf30,18-01-2025,06:00:03,29353.69,782a0233-87a9-4eaf-994f-c5084efa0d5b,Transfer,Health,38265.61,Biometric Scanner,"Udaipur, Tripura",Mobile,1,INR,+9197446XXXXXX,Travel agency payment,qadimXXX@XXXXXX.com
27821776-52dc-49f1-84ef-100b79970417,Nilima Kaul,Male,61,Delhi,South Delhi,South Delhi Branch,Business,46592527-dc28-4f32-a220-c7e3c84fc44d,29-01-2025,00:49:11,13193.96,e6391ea7-bd45-4666-88f7-3cbc1949aaf2,Bill Payment,Entertainment,32590.59,QR Code Scanner,"South Delhi, Delhi",ATM,1,INR,+9195688XXXXXX,Online clothing store,nilimaXXX@XXXXX.com
841d4ed9-274c-4f37-a9e0-a702f13d04b3,Aahana Dada,Male,68,Assam,Silchar,Silchar Branch,Checking,7b6d82ec-d288-498f-afa6-bf86f796b3d6,23-01-2025,19:24:27,22906.25,2f8a522f-39e1-44a2-8c2d-0fe59419c8b6,Credit,Groceries,22368.38,ATM,"Silchar, Assam",Desktop,1,INR,+9199636XXXXXX,Crowdfunding contribution,aahanaXXXX@XXXXXX.com
9dbd12a3-42dd-4b7b-b07b-05996c126a5c,Avi Murty,Male,60,Andaman and Nicobar Islands,Car Nicobar,Car Nicobar Branch,Checking,855f979e-9bc4-4cb5-96c7-529dd4bc4d40,09-01-2025,17:21:43,95385.89,0e2f74f3-1514-47f9-b0cc-1677fba347ad,Transfer,Restaurant,5595.5,Payment Gateway Device,"Car Nicobar, Andaman and Nicobar Islands",Desktop,1,INR,+9199910XXXXXX,Transfer,aviXXXXX@XXXXXXX.com
6345915d-b216-4768-862b-09dbdc6616a5,Yatan Sarraf,Male,49,Lakshadweep,Kavaratti,Kavaratti Branch,Business,9ac53f80-de87-4cee-ad21-511ccc13466f,24-01-2025,16:22:56,6208.43,508a4267-8f8d-41b6-b1b8-1129c14d8324,Credit,Health,46427.09,POS Mobile App,"Kavaratti, Lakshadweep",Mobile,1,INR,+9196992XXXXXX,Business expense,yatanXXXX@XXXXXXX.com
6e5cac8a-ff72-4243-b1f6-e0380be1e830,Ridhi Dhar,Male,40,Punjab,Ludhiana,Ludhiana Branch,Savings,8586882e-0530-4ba0-a6f8-9b76bc8b1d98,16-01-2025,01:29:05,9803.17,9e036d43-d901-446f-aa0f-21e9001b1c13,Bill Payment,Restaurant,16682.61,Desktop/Laptop,"Ludhiana, Punjab",ATM,1,INR,+9198338XXXXXX,Restaurant dining,ridhiXXXXX@XXXXXX.com
f3beada6-9a3a-4c74-9cc1-eacea3291ef2,Vivaan Lal,Female,39,Tamil Nadu,Madurai,Madurai Branch,Savings,86fa645c-2e24-4409-8d51-6b57badc51f1,19-01-2025,02:54:59,98259.95,4b6c1f77-cef1-4128-9dbb-4365978925a7,Bill Payment,Groceries,43202.16,Wearable Device,"Madurai, Tamil Nadu",POS,1,INR,+9191785XXXXXX,Sports ticket,vivaanXXX@XXXXXX.com
89482f30-151f-4d90-b517-2bf300401031,Gaurangi Kumar,Female,38,Assam,Guwahati,Guwahati Branch,Business,48b57307-baeb-4204-ace5-a443f9f01108,29-01-2025,14:53:40,69641.94,3986df0b-c94c-44ec-9af8-ee9744f6c48d,Withdrawal,Electronics,83406.63,Self-service Banking Machine,"Guwahati, Assam",Desktop,1,INR,+9196194XXXXXX,Team lunch,gaurangiXXX@XXXXX.com
4f7f81de-84c4-4d86-93ae-7e79f8f7c0cd,Jai Dar,Female,60,Tripura,Ambassa,Ambassa Branch,Checking,b9fce365-6ba5-4c7e-b76c-6c1ceaf31854,24-01-2025,17:53:02,49984.9,23671869-078b-4936-9373-d873beff50ea,Bill Payment,Health,60730.93,QR Code Scanner,"Ambassa, Tripura",ATM,1,INR,+9194682XXXXXX,Fund transfer,jaiXXX@XXXXXXX.com
21803997-4945-4afa-9f2d-1fd405bb82d9,Ayush Patil,Female,57,Meghalaya,Tura,Tura Branch,Business,7009d0ee-6bd9-4d86-9dd0-17468ece6b63,27-01-2025,11:28:58,20558.08,a1fa4ad3-899e-49d4-a7f7-e0e5b5933032,Debit,Health,93940.81,Web Browser,"Tura, Meghalaya",POS,1,INR,+9192101XXXXXX,Mobile phone payment,ayushXXXXX@XXXXX.com
f3e3fa0b-432e-43d7-a152-c990655b87e4,Ekaraj Basu,Female,59,Sikkim,Jorethang,Jorethang Branch,Business,27907e83-a3f3-4d20-acd4-40d0c81d69b9,29-01-2025,15:24:03,48748.64,ec4402e0-059c-4016-b8cd-9bdceb42cbf4,Credit,Restaurant,9174.54,Banking Chatbot,"Jorethang, Sikkim",POS,1,INR,+9198297XXXXXX,Airline ticket,ekarajXXXXX@XXXXX.com
91cfb9b5-6517-4ab9-9e2d-539c4b901aef,Janani Nagarajan,Female,55,Uttar Pradesh,Varanasi,Varanasi Branch,Business,3155b3e9-5d31-4de7-bc84-020bc8ee6067,23-01-2025,00:49:59,54758.33,c0221273-153a-4afe-b0cf-9aaddf5dfc1a,Bill Payment,Restaurant,19082.27,QR Code Scanner,"Varanasi, Uttar Pradesh",Mobile,1,INR,+9198293XXXXXX,Bank fee,jananiXXXXX@XXXXX.com
ea531193-6c4f-4289-b6b0-753b61e58ee7,Vedant Mahal,Female,62,Delhi,South Delhi,South Delhi Branch,Business,1568d01c-7a19-4c66-b081-b293a4fa897e,15-01-2025,15:27:43,3826.2,6518fa0d-159a-4a70-81fb-8ab62ffbbb1b,Debit,Entertainment,79814.73,POS Mobile Device,"South Delhi, Delhi",ATM,1,INR,+9191690XXXXXX,Gifts and souvenirs,vedantXXXXX@XXXXXX.com
09bf311e-f862-4533-a2cd-967c62e6ab2b,Samuel Chaudhari,Female,20,Rajasthan,Kota,Kota Branch,Checking,ac3f8078-2ab1-4d42-8c26-db69a0d2fdb1,27-01-2025,18:59:05,53647.91,595345c7-b04f-45cc-917f-549edf56aa49,Withdrawal,Restaurant,74419.42,ATM,"Kota, Rajasthan",Mobile,1,INR,+9196686XXXXXX,Bus fare,samuelXXXXX@XXXXXXX.com
1d681d59-9173-4bf5-ae5a-ace2f37071e2,Tripti Comar,Female,26,Meghalaya,Nongstoin,Nongstoin Branch,Savings,0dd7ccb2-bf93-4dfe-84be-108ddf66f739,02-01-2025,07:42:18,45146.56,cb30f317-5ad5-4074-82e4-18e84546526b,Debit,Restaurant,56829.99,Payment Gateway Device,"Nongstoin, Meghalaya",Desktop,1,INR,+9192325XXXXXX,Lunch payment,triptiXXXXX@XXXXXXX.com
99dc92fc-2aae-43b1-bebe-bae5bce0effe,Umang Thaman,Female,62,Kerala,Kochi,Kochi Branch,Checking,f2fc51ad-204d-419a-9a25-4a530ce9f41b,04-01-2025,10:51:34,97501.32,9af9ea3b-dfd5-4f47-9667-e3be89e54ce8,Bill Payment,Restaurant,46256.53,Web Browser,"Kochi, Kerala",ATM,1,INR,+9196472XXXXXX,Long-distance transport,umangXXXXX@XXXXXXX.com
622752a5-4e04-4685-b412-c3d35e31ff83,Varenya Tank,Male,43,Karnataka,Belgaum,Belgaum Branch,Savings,2c9323b8-cf8f-4b9b-b555-ede1e79610d4,17-01-2025,17:35:31,81619.55,39410192-410d-4a9e-af9b-c2d27617ae08,Debit,Groceries,45834.17,Self-service Banking Machine,"Belgaum, Karnataka",POS,1,INR,+9191295XXXXXX,Cryptocurrency purchase,varenyaXXX@XXXXXXX.com
c14d2276-0ae4-4573-80ff-253f23d997e6,Pranit Tailor,Male,66,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Silvassa Branch,Business,fb1bff0c-c540-404c-afa3-987958f967f5,06-01-2025,05:28:06,7278.73,1de2a31a-20c3-4eee-8a6f-131825ba7b4a,Credit,Clothing,13382.82,Tablet,"Silvassa, Dadra and Nagar Haveli and Daman and Diu",POS,1,INR,+9193626XXXXXX,Online shopping,pranitXXX@XXXXXXX.com
dd0e8955-e2da-405b-a086-90afd29f65e8,Inaya Chokshi,Male,55,Haryana,Gurugram,Gurugram Branch,Savings,4ade7d94-c200-4848-8c6b-2b885b5c3baf,10-01-2025,15:21:55,58907.19,9d5974dd-eccc-4fb1-bfc9-b3f6c8324ada,Withdrawal,Groceries,88276.33,ATM,"Gurugram, Haryana",Desktop,1,INR,+9199875XXXXXX,Jewelry purchase,inayaXXXXX@XXXXXX.com
56959239-2262-4c7d-ac1a-0a6e4e07af1f,Triveni Ganguly,Male,30,Manipur,Kangpokpi,Kangpokpi Branch,Savings,efe6e6c6-eae4-411b-941c-a30ef70e46e1,27-01-2025,15:56:13,81146.88,97cebad6-8ee2-43a0-b95a-24a97c654063,Credit,Clothing,85756.99,POS Mobile Device,"Kangpokpi, Manipur",ATM,1,INR,+9198672XXXXXX,Gym membership,triveniXXX@XXXXXXX.com
9a810bdf-15c0-4af1-adc3-a14740a88559,Tanay Chandran,Female,18,Mizoram,Champhai,Champhai Branch,Business,7d1150f3-12c5-4d07-8615-41dbda5d8d72,01-01-2025,06:53:12,58387.32,bc61030b-e172-45b1-bc68-2b5f3b5d9603,Withdrawal,Restaurant,90638.93,Self-service Banking Machine,"Champhai, Mizoram",ATM,1,INR,+9196024XXXXXX,Electronics purchase,tanayXXXX@XXXXX.com
56b3c3af-2f8b-4717-9d01-ea25c68947a7,Atharv Babu,Male,48,Gujarat,Surat,Surat Branch,Checking,8f22dec8-d789-44cb-9c07-f67139063b82,03-01-2025,05:29:00,98999.02,1393f6f2-9b94-4ebd-8ad9-5aa3bca023ee,Withdrawal,Health,57376.9,ATM,"Surat, Gujarat",Mobile,1,INR,+9193568XXXXXX,Fine payment,atharvXXX@XXXXXXX.com
1d8ffc49-015b-4597-af4a-a1989a45c5b6,Nihal Dubey,Female,35,Chandigarh,Chandigarh,Chandigarh Branch,Savings,9d9d938f-1b48-4999-b461-47f3d04d3a35,05-01-2025,18:52:19,52841.35,70621684-0ea1-4bea-9538-d05e2c0899aa,Withdrawal,Health,60120.07,ATM Booth Kiosk,"Chandigarh, Chandigarh",ATM,1,INR,+9197756XXXXXX,Online software purchase,nihalXXX@XXXXXXX.com
ef2dbced-14bb-41d0-a484-7b9520bc3a14,Madhav Goyal,Male,57,Punjab,Jalandhar,Jalandhar Branch,Savings,3170abf4-80ab-46c4-bd07-735fe173e3db,04-01-2025,00:59:42,67541.37,808036c0-1b15-4cb4-ac8b-55c3723fdd2a,Transfer,Entertainment,59437.83,ATM,"Jalandhar, Punjab",ATM,1,INR,+9195684XXXXXX,Beauty products,madhavXXXXX@XXXXXX.com
6b427194-3de2-4ade-af59-b4f35014d5b4,Prisha Kanda,Male,26,Telangana,Khammam,Khammam Branch,Business,967beccb-9c10-41ad-aaf7-e2f8337c3f2d,01-01-2025,21:33:32,17001.0,e1484ab6-ac39-4de0-a55f-cf32a25de41d,Credit,Restaurant,11619.28,Payment Gateway Device,"Khammam, Telangana",POS,1,INR,+9194533XXXXXX,Travel expenses,prishaXXXX@XXXXXX.com
d35fe9c0-3c55-4202-afb8-dd4b9512d100,Omaja Panchal,Female,31,Telangana,Khammam,Khammam Branch,Business,e24b7a6c-7ca4-4154-9bab-128f88d6710f,28-01-2025,00:58:37,83969.65,08292c8f-ab07-44a9-9f1b-57a2015d6d86,Credit,Clothing,21863.03,ATM Booth Kiosk,"Khammam, Telangana",ATM,1,INR,+9195109XXXXXX,Bus fare,omajaXXXX@XXXXX.com
5aa3e533-4f06-4586-a0f1-2690f862a710,Neel Magar,Female,53,Lakshadweep,Kavaratti,Kavaratti Branch,Business,803e4a8d-5e09-4faa-b060-3184b1636fe0,22-01-2025,21:22:11,79450.9,9b383046-25fa-4cba-8d03-1b320f2ad4ec,Credit,Groceries,91735.38,Tablet,"Kavaratti, Lakshadweep",Desktop,1,INR,+9199081XXXXXX,ATM withdrawal,neelXXX@XXXXX.com
7a6f6b1a-8565-45f6-a327-c71c335d07d4,Aadhya Barman,Female,32,Andhra Pradesh,Nellore,Nellore Branch,Business,d672c572-d5b4-44dd-958b-e40f6f16291f,17-01-2025,22:51:45,90313.33,763cf9a3-b32c-4429-9fdc-e07f6e7dc481,Bill Payment,Restaurant,48179.97,Web Browser,"Nellore, Andhra Pradesh",Desktop,1,INR,+9194400XXXXXX,Petroleum purchase,aadhyaXXX@XXXXXXX.com
effebd20-bcc0-4e46-af7f-01c7981f9ff9,Jeevika Bala,Female,49,Haryana,Faridabad,Faridabad Branch,Savings,74e38f73-b5ad-4d58-b225-4aedd80b93f6,30-01-2025,19:49:49,34036.1,f138aca4-d220-4654-a0fd-c293097ec450,Credit,Restaurant,41211.79,Desktop/Laptop,"Faridabad, Haryana",Mobile,1,INR,+9198586XXXXXX,Charity donation,jeevikaXXXX@XXXXX.com
eeedd08b-daad-4adb-bfb3-c8623228975e,Chatresh Dey,Male,36,Jharkhand,Jamshedpur,Jamshedpur Branch,Savings,167e2928-a1a1-4589-b6ab-93264154f744,04-01-2025,01:48:02,47225.19,db89ecc6-f8a6-47d1-b20f-caed9a303269,Bill Payment,Restaurant,59093.61,Smart Card,"Jamshedpur, Jharkhand",Desktop,1,INR,+9194535XXXXXX,Birthday present,chatreshXXXX@XXXXXXX.com
ba414e79-70ae-47bd-a8c7-bc029aec7d34,Neha Garde,Female,35,Tamil Nadu,Chennai,Chennai Branch,Business,2d2716fb-0c65-48be-8b3d-ad25dde2c2b4,02-01-2025,07:21:51,1221.7,19bc7844-5e06-4cb3-b4b6-dc8869bd1077,Withdrawal,Restaurant,87239.37,ATM Booth Kiosk,"Chennai, Tamil Nadu",Desktop,1,INR,+9196597XXXXXX,Loan payment,nehaXXX@XXXXXX.com
8215a83b-726a-46ee-92ee-ae6d53b07e15,Idika De,Female,61,Bihar,Munger,Munger Branch,Savings,4cf2a5d2-cb83-46cb-8a89-e18125804ec7,07-01-2025,00:47:06,92082.33,ff49c3a3-4b3f-4e9a-9237-567f0ce06007,Withdrawal,Health,7141.41,Self-service Banking Machine,"Munger, Bihar",ATM,1,INR,+9197362XXXXXX,Online education,idikaXXXX@XXXXX.com
eafc8d6f-7ffd-4728-b150-2a0d81d5fac8,Gaurang Anne,Male,20,West Bengal,Siliguri,Siliguri Branch,Business,7c2653eb-70cf-47aa-ba6d-c2d605c20726,04-01-2025,03:27:47,42206.21,9fafdba4-0d37-4a80-aca9-b43a49cd665b,Credit,Clothing,31503.2,Payment Gateway Device,"Siliguri, West Bengal",POS,1,INR,+9193763XXXXXX,Vehicle insurance,gaurangXXX@XXXXX.com
aaaa646d-2b05-4c53-82ac-7ec634e409e5,Vinaya Nair,Female,38,Himachal Pradesh,Shimla,Shimla Branch,Savings,673e69b2-07e0-44ba-b980-dd30a19d6ddc,09-01-2025,21:48:45,13481.28,237d39b7-924b-4a6c-8c55-76f59ab7be90,Bill Payment,Clothing,86218.85,Banking Chatbot,"Shimla, Himachal Pradesh",Mobile,1,INR,+9198628XXXXXX,Bill payment,vinayaXXXXX@XXXXX.com
258c019a-17e4-46c6-a5ba-753cc2e0acc7,Tarak Dugar,Male,38,Dadra and Nagar Haveli and Daman and Diu,Diu,Diu Branch,Business,b45233f0-8506-48f1-899f-fc6a5e02a126,20-01-2025,18:20:11,96990.69,c826a15e-8393-4dc0-a552-ea33c248c98f,Withdrawal,Restaurant,45208.22,ATM Booth Kiosk,"Diu, Dadra and Nagar Haveli and Daman and Diu",Desktop,1,INR,+9199223XXXXXX,Loan payment,tarakXXXXX@XXXXXXX.com
6a7ee644-ab41-42bb-b789-dc939993bb83,Ryan Pall,Male,18,Karnataka,Bangalore,Bangalore Branch,Business,45298f44-e0f6-4e38-94d0-acf9bf9eed29,09-01-2025,19:16:29,264.84,25dcffa5-81fb-4932-8bd8-501fe6f9961f,Withdrawal,Groceries,53870.71,ATM Booth Kiosk,"Bangalore, Karnataka",POS,1,INR,+9191091XXXXXX,Contract renewal,ryanXXXXX@XXXXXXX.com
07eddf66-d149-41b9-a543-20d86b095090,Kritika Madan,Male,65,Tamil Nadu,Madurai,Madurai Branch,Checking,913e21c1-be1a-4c4d-be7f-4e9f7976a4d7,03-01-2025,08:01:01,78567.13,10c4273e-7b8f-4b32-8c1c-f3cd8f479dae,Debit,Clothing,31418.73,Tablet,"Madurai, Tamil Nadu",POS,1,INR,+9199600XXXXXX,Flight booking,kritikaXXX@XXXXXXX.com
da9f9c0a-ac90-4904-b5bc-8e44294f8dee,Omkaar Mukherjee,Male,20,Tamil Nadu,Trichy,Trichy Branch,Savings,b795de6f-a708-4d4e-bc5f-8de08baf9b6f,02-01-2025,14:36:38,92921.57,1c83b206-d5c9-4756-90cb-5a2a5ada3c78,Withdrawal,Restaurant,90761.74,ATM,"Trichy, Tamil Nadu",POS,1,INR,+9196707XXXXXX,Online software purchase,omkaarXXXXX@XXXXXXX.com
8e6c9d92-b210-49ab-bc24-00bb1f605710,Viraj Balay,Male,49,Chhattisgarh,Bilaspur,Bilaspur Branch,Checking,a71be037-8c7a-49b7-b275-2ac556139ed9,20-01-2025,04:34:56,33679.62,1a145e14-7f21-4f10-952d-8d1eb35f93c1,Bill Payment,Health,53989.5,Virtual Card,"Bilaspur, Chhattisgarh",Mobile,1,INR,+9196795XXXXXX,ATM withdrawal,virajXXXXX@XXXXX.com
8e151767-4142-43cb-9a7d-c5983fc51527,Ekapad Karnik,Female,60,Kerala,Kottayam,Kottayam Branch,Savings,babcc5cc-d687-4ddd-9d5f-d542a94de24f,23-01-2025,17:10:29,74491.25,d7b87f95-4766-465a-91b0-f8f5f83ea2c5,Withdrawal,Health,84918.11,ATM,"Kottayam, Kerala",POS,1,INR,+9193552XXXXXX,Wedding gift,ekapadXXXX@XXXXXX.com
3545633e-9280-4ac5-8a03-23135755b57b,Nirja Tandon,Male,51,Madhya Pradesh,Indore,Indore Branch,Checking,b813e3ae-51ab-4677-ac24-003721512014,23-01-2025,00:39:13,47205.94,58f92a9c-2a6c-4a3f-b2e0-7631aa01cf0b,Transfer,Clothing,49430.42,Banking Chatbot,"Indore, Madhya Pradesh",POS,1,INR,+9198823XXXXXX,Food subscription,nirjaXXX@XXXXXX.com
9e6c0f7f-4b97-4270-b9a0-ee54ffdd374f,Nilima Narayanan,Male,18,Lakshadweep,Kavaratti,Kavaratti Branch,Savings,9939c827-6c83-4472-b5c9-cccaa64d31a4,07-01-2025,02:39:28,60622.9,4d64d2cd-eb00-4642-93de-ccd48ea088ef,Bill Payment,Health,96159.74,POS Mobile Device,"Kavaratti, Lakshadweep",ATM,1,INR,+9199251XXXXXX,Department store shopping,nilimaXXX@XXXXX.com
a8b703fe-942d-4e98-bfc5-09cb49da9ed5,Rishi Peri,Male,35,Puducherry,Karaikal,Karaikal Branch,Business,8e3c0c39-e49a-43f6-80fd-1236e0c4b006,02-01-2025,00:21:15,4967.97,dfb3cbbb-a6f2-48ca-85ba-34bc78d22745,Credit,Restaurant,21053.7,ATM Booth Kiosk,"Karaikal, Puducherry",ATM,1,INR,+9198309XXXXXX,Meal plan,rishiXXXXX@XXXXX.com
6869e151-1abd-4e41-9874-2a7b77af7e90,Adya Vasa,Female,58,Andaman and Nicobar Islands,Car Nicobar,Car Nicobar Branch,Savings,ce76824a-af93-4779-bcc0-d8368dcaa098,06-01-2025,11:27:47,79736.29,4149c861-7d7d-4ec9-9349-08e9298a67b3,Debit,Groceries,12412.66,Tablet,"Car Nicobar, Andaman and Nicobar Islands",Mobile,1,INR,+9191889XXXXXX,Subscription box,adyaXXXXX@XXXXXXX.com
03447b0d-c2a7-4d12-869e-9f048f93d287,Wishi Mohan,Female,32,Andhra Pradesh,Tirupati,Tirupati Branch,Business,23e66963-7ada-4fbf-89ad-2178b0a6181c,24-01-2025,11:23:38,45133.29,7c7adddc-d59f-430c-b2da-1e14664081fb,Withdrawal,Health,79500.95,ATM,"Tirupati, Andhra Pradesh",POS,1,INR,+9196870XXXXXX,Jewelry purchase,wishiXXXX@XXXXXX.com
b0298528-2dea-44b7-98ea-c158adfd4bb8,Utkarsh Rao,Female,25,Chandigarh,Chandigarh,Chandigarh Branch,Business,05cb15b2-f162-4eea-a616-2d25cc0684ab,05-01-2025,02:15:21,94913.13,7c7a9fa5-51e3-4e70-808b-a484879e1bef,Bill Payment,Clothing,77330.06,Debit/Credit Card,"Chandigarh, Chandigarh",POS,1,INR,+9193596XXXXXX,Children’s clothing,utkarshXXXX@XXXXXXX.com
5b5297b8-9bd0-45bf-b25d-447f4f448936,Gaurangi Sama,Male,66,Bihar,Munger,Munger Branch,Checking,dca46479-4133-43f4-992e-100544619737,11-01-2025,17:59:45,86425.46,cf89a7b8-3563-48c5-887f-34e5b390b9a6,Credit,Entertainment,8229.77,Self-service Banking Machine,"Munger, Bihar",Desktop,1,INR,+9199404XXXXXX,Senior citizen care,gaurangiXXXXX@XXXXX.com
ed7424c7-d787-4767-8b79-b145a349653f,Harinakshi Andra,Female,19,Jharkhand,Hazaribagh,Hazaribagh Branch,Savings,61a5e398-e6a4-45ad-8304-6f1ede525ecd,22-01-2025,01:35:58,6816.85,944d4793-8276-4e76-944e-8a0673a29827,Transfer,Electronics,97693.98,ATM Booth Kiosk,"Hazaribagh, Jharkhand",ATM,1,INR,+9197831XXXXXX,Electronics rental,harinakshiXXX@XXXXXX.com
af4c4f8f-baac-450b-a95e-d7e5e0270954,Urishilla Sampath,Male,25,Jharkhand,Hazaribagh,Hazaribagh Branch,Business,f8e17ace-30eb-4f8d-a716-1efd7bd35daa,19-01-2025,10:17:45,55345.45,02056410-ea35-43e8-8144-d4343a3f28d7,Debit,Health,5296.79,Mobile Device,"Hazaribagh, Jharkhand",ATM,1,INR,+9195765XXXXXX,Home repairs,urishillaXXX@XXXXXX.com
da404819-a849-4255-bb82-b555652fc897,Bhavini Doctor,Female,28,Meghalaya,Nongstoin,Nongstoin Branch,Business,77df2915-b5a7-43bc-8b90-b1c1434ba8f3,21-01-2025,19:12:41,30904.45,99c0407b-fa47-4b14-b9c6-b7728a743d8e,Bill Payment,Electronics,94779.21,POS Mobile App,"Nongstoin, Meghalaya",ATM,1,INR,+9193241XXXXXX,Tourist attraction payment,bhaviniXXX@XXXXXX.com
589ac5eb-9d6e-43ab-a3fa-afbb7bc16d59,Fariq Shanker,Male,25,Uttarakhand,Haldwani,Haldwani Branch,Savings,f3571787-660e-4ec5-9e49-7af207065080,18-01-2025,07:47:00,92115.64,ebe04af9-b95d-4b57-87b1-79f51cca08ea,Debit,Restaurant,85493.68,Self-service Banking Machine,"Haldwani, Uttarakhand",POS,1,INR,+9194457XXXXXX,Doctor consultation,fariqXXX@XXXXX.com
bb92c3e6-6a05-4b24-9339-23b1784bc12e,Garima Zacharia,Female,58,Mizoram,Lunglei,Lunglei Branch,Checking,b371b449-1701-42d5-88d7-ff5e2765f4e3,29-01-2025,11:37:18,68378.03,9b84e7c3-9284-43d4-b9ad-3ba904e2d134,Transfer,Clothing,17793.33,POS Mobile App,"Lunglei, Mizoram",Desktop,1,INR,+9199155XXXXXX,Lunch payment,garimaXXXX@XXXXX.com
ead6abec-c12a-4088-a560-09edc40e5fe7,Ati Palla,Female,34,Delhi,North Delhi,North Delhi Branch,Checking,64eb47e8-0a3c-45ec-9e3a-d1f48670e4e6,11-01-2025,19:55:53,1505.11,de7d29e8-0745-48ff-89ad-bd828add4152,Transfer,Entertainment,87991.51,Wearable Device,"North Delhi, Delhi",Desktop,1,INR,+9191596XXXXXX,Laundry service,atiXXXXX@XXXXXXX.com
7a6fd517-4217-409e-8bbd-8d6dda651c8d,Bachittar Sehgal,Female,57,Uttarakhand,Haridwar,Haridwar Branch,Savings,9272fdc2-3240-403f-a3d4-8c013bc3f500,29-01-2025,00:25:51,72950.34,4cfb98b8-b097-4f98-ab6f-292db73739db,Credit,Health,85386.72,Debit/Credit Card,"Haridwar, Uttarakhand",Desktop,1,INR,+9193992XXXXXX,Tax payment,bachittarXXXXX@XXXXXXX.com
2e16bcff-4bf6-4dd0-ad6a-17d002274dc6,Mugdha Chacko,Male,42,Himachal Pradesh,Shimla,Shimla Branch,Checking,fd543102-b6eb-40e0-bf28-317c554a4551,20-01-2025,17:46:40,52396.4,3aadb07b-715d-489f-8eeb-ceedbc62c40a,Debit,Restaurant,60863.3,Desktop/Laptop,"Shimla, Himachal Pradesh",POS,1,INR,+9193712XXXXXX,Gift for colleague,mugdhaXXXXX@XXXXX.com
2db77709-314a-49b5-a8f2-5c641a681f71,Peter Nagi,Female,49,Tripura,Dharmanagar,Dharmanagar Branch,Business,723061f7-5e09-4d04-a3d3-951e48e0fb86,26-01-2025,15:13:57,93766.82,77c37b28-bed4-4bb0-a524-c93e7cc12908,Bill Payment,Electronics,86843.48,Wearable Device,"Dharmanagar, Tripura",POS,1,INR,+9193325XXXXXX,Children’s clothing,peterXXX@XXXXX.com
a80ab826-fb7d-4698-be18-b4827070b403,Aishani Morar,Male,30,Mizoram,Kolasib,Kolasib Branch,Savings,759ac44e-f65d-4b68-ba1c-d1ebccac27f6,30-01-2025,00:56:01,78868.35,f4bd1211-3a8d-49fb-b18c-9140200f9c32,Withdrawal,Groceries,51685.64,ATM,"Kolasib, Mizoram",ATM,1,INR,+9196782XXXXXX,POS transaction,aishaniXXXX@XXXXX.com
87d3abc1-49ba-4144-ad51-d6556b28f958,Lavanya Chacko,Male,32,Gujarat,Rajkot,Rajkot Branch,Savings,b825f8ea-e05b-4029-a53b-063a02ddc21e,07-01-2025,02:56:27,69055.2,10313678-7a2c-41c1-8289-acf9ca6b9f0f,Bill Payment,Entertainment,89712.01,Desktop/Laptop,"Rajkot, Gujarat",Desktop,1,INR,+9196615XXXXXX,Credit card payment,lavanyaXXXXX@XXXXX.com
77923f60-9d18-49e5-b5d9-60a212b5f886,Falak Chhabra,Male,46,Meghalaya,Nongstoin,Nongstoin Branch,Business,c1cc2ff6-011a-4b4a-851e-33c3321ec8ea,08-01-2025,04:18:53,23510.74,37b49b02-36c3-41e2-ae93-a922e2595ab3,Debit,Groceries,58813.61,Smart Card,"Nongstoin, Meghalaya",ATM,1,INR,+9191646XXXXXX,Electronics rental,falakXXXXX@XXXXXXX.com
